year_id,Grade_id,Location_id,Math Number Tested,Math Mean Scale Score,ELA Number Tested,ELA Mean Scale Score
11,1,10021,63,321.4920654,64,298.734375
12,1,10021,75,322.6799927,75,304.9066772
13,1,10021,64,316.453125,61,311.6229553
14,1,10021,46,319.4347839,46,324.8043518
15,1,10021,53,603.3018799,51,607.5882568
16,1,10021,41,601.2194824,41,600.4634399
17,1,10021,35,596.3713989,32,593.15625
10,2,10021,67,309.686554,62,307.887085
11,2,10021,71,318.9436646,72,308.4583435
12,2,10021,64,322.78125,63,299.2380981
13,2,10021,70,317.4857178,71,293.6337891
14,2,10021,60,315.2999878,60,294.8999939
15,2,10021,48,604.125,47,603.2978516
16,2,10021,51,605.7647095,51,604.666687
17,2,10021,40,589.2750244,37,591.7026978
10,0,10022,129,319.3953552,124,298.1048279
11,0,10022,120,317.6333313,122,299.2377014
12,0,10022,120,317.3333435,114,307.1228027
13,0,10022,128,329.3671875,125,318.5759888
14,0,10022,91,341.5274658,90,323.1889038
15,0,10022,63,607.9365234,63,606.6349487
16,0,10022,73,608.7671509,69,607.7681274
17,0,10022,47,595.5106201,47,603.8723145
10,1,10022,138,326.8260803,133,308.0225525
11,1,10022,117,338.4615479,117,310.1452942
12,1,10022,115,322.1826172,113,312.0
13,1,10022,109,330.2843933,106,311.6320801
14,1,10022,122,326.2459106,120,319.8250122
15,1,10022,81,611.3826904,82,610.4755859
16,1,10022,69,609.8840332,66,603.1818237
17,1,10022,73,601.9177856,71,606.0845337
10,2,10022,112,322.9285583,110,312.0
11,2,10022,137,324.7810364,134,303.313446
12,2,10022,117,332.9572754,113,305.3362732
13,2,10022,106,327.07547,104,306.125
14,2,10022,100,326.519989,100,310.75
15,2,10022,116,608.7327881,115,608.6608887
16,2,10022,85,609.2000122,85,611.0941162
17,2,10022,48,607.270813,48,607.375
10,0,10023,120,332.2333374,119,327.6386414
11,0,10023,106,330.6320801,106,323.6697998
12,0,10023,151,335.0463562,152,321.9671021
13,0,10023,105,337.4190369,105,327.5523682
14,0,10023,109,332.403656,109,328.5321045
15,0,10023,90,618.9777832,92,616.043457
16,0,10023,96,614.083313,92,612.0652466
17,0,10023,81,608.333313,79,613.0379639
10,1,10023,107,317.3644714,105,322.7428589
11,1,10023,117,332.9914551,117,324.4358826
12,1,10023,104,327.0384521,106,329.1697998
13,1,10023,143,330.9650269,142,328.3943787
14,1,10023,99,336.4646606,97,333.4226685
15,1,10023,105,610.4381104,103,613.6699219
16,1,10023,91,613.098877,87,617.0230103
17,1,10023,79,610.5569458,79,614.4177246
10,2,10023,97,322.0206299,97,326.3711243
11,2,10023,105,323.8761902,105,320.019043
12,2,10023,99,328.9292908,99,319.5858459
13,2,10023,59,340.7796631,61,331.0491943
14,2,10023,133,329.421051,129,324.3721008
15,2,10023,85,610.8235474,93,611.1505127
16,2,10023,102,609.5098267,100,614.210022
17,2,10023,77,607.4805298,74,613.6486206
10,0,10024,114,332.7807007,113,331.2212524
11,0,10024,131,335.9007568,132,322.8939514
12,0,10024,123,339.9512329,123,334.2113953
13,0,10024,126,347.3174744,125,345.9679871
14,0,10024,109,340.321106,108,340.6111145
15,0,10024,92,622.2174072,91,621.7582397
16,0,10024,88,620.5113525,88,626.3636475
17,0,10024,79,617.607605,79,620.7721558
10,1,10024,129,343.217041,129,333.7984619
11,1,10024,106,341.78302,106,326.0566101
12,1,10024,120,345.8666687,118,334.2796631
13,1,10024,119,343.949585,117,336.8034058
14,1,10024,118,355.7372742,118,342.8305054
15,1,10024,98,620.663269,97,620.9278564
16,1,10024,84,620.7380981,83,622.192749
17,1,10024,79,619.4556885,78,620.6538696
10,2,10024,121,337.8347168,119,333.4453735
11,2,10024,117,347.4358826,118,339.8728943
12,2,10024,90,348.3444519,89,337.3595581
13,2,10024,110,343.9363708,109,340.1651306
14,2,10024,105,342.9428711,104,340.865387
15,2,10024,113,624.451355,112,625.0089111
16,2,10024,94,618.7978516,92,618.3261108
17,2,10024,65,613.9538574,64,617.375
10,0,10025,106,327.7641602,105,314.5047607
11,0,10025,128,326.75,127,317.1417236
12,0,10025,144,324.7013855,144,318.4583435
13,0,10025,180,330.805542,180,329.8944397
14,0,10025,150,327.8466797,149,331.3087158
15,0,10025,131,613.0228882,130,614.2461548
16,0,10025,133,613.09021,132,615.5379028
17,0,10025,123,610.5284424,126,612.7857056
10,1,10025,109,326.3577881,109,320.2568665
11,1,10025,98,326.2449036,97,315.670105
12,1,10025,132,330.75,130,325.9153748
13,1,10025,149,332.8120728,145,330.3310242
14,1,10025,173,329.5144653,172,328.8313904
15,1,10025,149,611.0402832,147,613.7822876
16,1,10025,133,612.8120117,132,616.0379028
17,1,10025,94,610.8297729,92,613.8369751
10,2,10025,88,329.4545593,87,325.9310303
11,2,10025,109,320.3853149,107,321.6261597
12,2,10025,98,336.6734619,98,323.3061218
13,2,10025,122,331.368866,122,320.8770447
14,2,10025,139,327.6834412,139,323.0359802
15,2,10025,174,612.8103638,174,613.6034546
16,2,10025,141,610.9786987,141,613.9574585
17,2,10025,124,611.5,124,614.137085
10,0,10026,70,331.342865,70,321.3999939
11,0,10026,100,337.230011,100,325.9700012
12,0,10026,107,341.1028137,107,324.8785095
13,0,10026,92,338.5108643,91,331.6044006
14,0,10026,99,329.222229,98,333.0204163
15,0,10026,108,606.888916,109,612.7247925
16,0,10026,84,615.8690186,88,614.75
17,0,10026,80,609.5250244,79,611.9493408
10,1,10026,66,314.9090881,64,313.359375
11,1,10026,67,330.0746155,67,312.1791077
12,1,10026,101,331.3564453,101,320.9703064
13,1,10026,98,336.6938782,97,330.917511
14,1,10026,91,340.2197876,91,341.8132019
15,1,10026,100,610.3099976,101,610.8515015
16,1,10026,109,608.1834717,108,608.1481323
17,1,10026,78,608.1410522,80,611.75
10,2,10026,51,295.3529358,50,301.2799988
11,2,10026,66,308.6060486,66,304.1969604
12,2,10026,68,329.3088379,68,310.7205811
13,2,10026,94,327.872345,94,324.7978821
14,2,10026,95,327.2736816,95,330.7579041
15,2,10026,90,615.611084,93,616.0968018
16,2,10026,92,608.8152466,90,614.0666504
17,2,10026,59,604.0338745,62,612.0806274
10,0,10027,96,330.125,95,323.2420959
11,0,10027,106,339.06604,106,326.3018799
12,0,10027,91,333.5054932,91,328.6263733
13,0,10027,95,342.7368469,93,342.2365723
14,0,10027,103,344.2524414,100,341.980011
15,0,10027,94,618.0744629,93,625.3656006
16,0,10027,91,615.2307739,91,617.7033081
17,0,10027,84,611.8452148,85,615.9411621
10,1,10027,76,332.578949,73,324.369873
11,1,10027,89,331.8876343,88,330.6590881
12,1,10027,96,346.4270935,96,339.1875
13,1,10027,90,341.5222168,88,344.5454407
14,1,10027,94,343.6808472,93,348.1935425
15,1,10027,95,615.168396,94,624.4042358
16,1,10027,91,618.6483765,90,618.6555786
17,1,10027,100,612.6199951,101,614.6435547
10,2,10027,89,334.8651733,87,330.4367676
11,2,10027,71,340.4507141,71,327.8309937
12,2,10027,89,343.3483276,88,332.7159119
13,2,10027,94,348.5425415,93,346.4085999
14,2,10027,90,349.3555603,86,344.4883728
15,2,10027,92,623.8695679,91,624.9890137
16,2,10027,92,617.5761108,89,621.7977295
17,2,10027,94,618.4574585,96,623.416687
10,0,10028,150,329.7799988,149,322.1610718
11,0,10028,123,329.2764282,121,327.0082703
12,0,10028,113,339.6902771,113,333.911499
13,0,10028,110,336.8545532,110,337.8545532
14,0,10028,121,341.1322327,120,339.7083435
15,0,10028,87,616.6551514,88,618.6363525
16,0,10028,114,616.2543945,114,611.0701904
17,0,10028,68,610.1029663,67,614.4328613
10,1,10028,121,339.0495911,118,328.1440735
11,1,10028,143,351.6993103,142,334.1619568
12,1,10028,118,349.1016846,118,345.2033997
13,1,10028,111,346.2792664,111,342.2882996
14,1,10028,110,342.1727295,109,339.9449463
15,1,10028,122,619.4180298,122,628.1721191
16,1,10028,89,619.0336914,89,617.7752686
17,1,10028,84,614.7619019,85,615.2705688
10,2,10028,111,329.9639587,111,329.8828735
11,2,10028,115,339.3739014,116,324.3362122
12,2,10028,134,342.7313538,134,328.2015076
13,2,10028,106,343.42453,107,338.1214905
14,2,10028,111,343.7297363,111,339.2792664
15,2,10028,105,617.6381226,102,617.5490112
16,2,10028,111,617.7927856,110,618.3636475
17,2,10028,63,614.8571167,64,620.671875
10,0,10029,118,328.3644104,116,306.4827576
11,0,10029,127,334.448822,122,309.7622986
12,0,10029,136,335.2720642,130,315.4230652
13,0,10029,130,340.9153748,129,330.7364197
14,0,10029,83,339.6867371,82,317.9390259
15,0,10029,86,610.116272,85,595.6940918
16,0,10029,84,609.8095093,84,600.0952148
17,0,10029,66,607.1514893,63,607.2857056
10,1,10029,121,330.1487732,114,307.3859558
11,1,10029,110,343.845459,107,311.4205627
12,1,10029,128,330.328125,125,313.8959961
13,1,10029,127,344.6771545,124,319.0564575
14,1,10029,125,334.5280151,122,323.1885376
15,1,10029,79,612.1771851,79,608.4050903
16,1,10029,77,612.8701172,76,601.1052856
17,1,10029,76,614.0921021,75,609.8266602
10,2,10029,110,357.7999878,105,330.0571289
11,2,10029,121,354.1818237,117,318.3333435
12,2,10029,117,353.9487305,115,320.6434631
13,2,10029,130,344.5384521,128,315.4296875
14,2,10029,119,348.2436829,116,320.1379395
15,2,10029,126,622.7063599,123,617.6503906
16,2,10029,77,624.2727051,75,616.8800049
17,2,10029,77,617.7662354,78,613.2948608
10,0,10030,43,302.116272,43,289.0697632
11,0,10030,41,311.6097412,41,299.1219482
12,0,10030,53,300.6226501,53,299.3962402
13,0,10030,45,313.4888916,45,308.5111084
14,0,10030,55,321.345459,53,321.8113098
15,0,10030,54,598.8518677,50,602.5800171
16,0,10030,50,604.6799927,54,600.2036743
17,0,10030,55,594.0727539,54,596.777771
10,1,10030,44,306.0681763,44,300.7045593
11,1,10030,44,300.6590881,43,308.7907104
12,1,10030,49,308.4489746,48,297.8333435
13,1,10030,50,297.6400146,48,306.2708435
14,1,10030,45,313.8222351,45,318.6889038
15,1,10030,57,598.2631836,57,603.0
16,1,10030,59,600.1864624,57,600.9473877
17,1,10030,53,594.4716797,58,589.4827881
10,2,10030,53,309.0377502,52,297.5961609
11,2,10030,58,310.1034546,56,301.4464417
12,2,10030,48,323.8333435,45,303.5777893
13,2,10030,45,317.3777771,45,304.1111145
14,2,10030,50,311.4400024,46,312.5
15,2,10030,58,594.6724243,54,601.0740967
16,2,10030,52,600.4230957,55,601.8363647
17,2,10030,59,597.5762939,59,601.5254517
10,0,10031,100,321.730011,98,316.9795837
11,0,10031,92,339.8695679,91,326.7472534
12,0,10031,95,331.336853,96,320.65625
13,0,10031,97,336.4536133,95,336.7684326
14,0,10031,63,317.1904907,61,322.8360596
15,0,10031,100,618.1199951,99,619.4343262
16,0,10031,105,618.7047729,99,621.7070923
17,0,10031,65,608.8307495,61,615.4098511
10,1,10031,94,329.6383057,91,329.0549316
11,1,10031,97,336.2061768,94,333.0106506
12,1,10031,95,345.9368286,91,337.1538391
13,1,10031,94,343.8297729,92,334.1304321
14,1,10031,95,345.7579041,94,343.2765808
15,1,10031,60,611.416687,55,618.1818237
16,1,10031,96,619.270813,92,618.7391357
17,1,10031,73,605.4520264,72,615.402771
10,2,10031,82,340.7926941,81,328.60495
11,2,10031,87,338.3908081,87,328.7930908
12,2,10031,100,343.6000061,97,328.0206299
13,2,10031,91,344.6923218,91,341.0549316
14,2,10031,91,338.5714417,90,338.6889038
15,2,10031,90,618.9888916,87,621.574707
16,2,10031,62,616.4677124,60,615.0333252
17,2,10031,64,608.71875,61,613.8032837
10,0,10032,62,354.1774292,61,338.0
11,0,10032,59,351.4406738,59,348.1525574
12,0,10032,60,350.9166565,60,346.5833435
13,0,10032,62,360.9032288,62,355.887085
14,0,10032,63,359.1111145,63,356.6031799
15,0,10032,64,626.828125,64,627.734375
16,0,10032,63,626.9047852,63,623.2063599
17,0,10032,63,623.4920654,61,627.9016113
10,1,10032,61,352.0819702,61,343.9344177
11,1,10032,60,357.6499939,60,347.8999939
12,1,10032,55,352.345459,55,354.0727234
13,1,10032,60,357.4500122,60,354.7833252
14,1,10032,60,371.4333191,60,361.3666687
15,1,10032,63,628.888916,63,632.3015747
16,1,10032,64,632.03125,64,630.734375
17,1,10032,59,627.0847168,58,625.258606
10,2,10032,53,363.1132202,53,351.35849
11,2,10032,56,354.625,57,346.6842041
12,2,10032,59,358.4915161,60,349.3666687
13,2,10032,52,364.6923218,52,353.9615479
14,2,10032,58,358.7930908,58,361.5517273
15,2,10032,57,636.0877075,57,631.2807007
16,2,10032,58,627.9483032,58,631.7758789
17,2,10032,49,638.3877563,49,631.5510254
10,0,10033,49,319.163269,49,322.2244873
11,0,10033,54,327.277771,55,324.7454529
12,0,10033,62,339.1451721,61,326.4754028
13,0,10033,51,340.0196228,48,338.8125
14,0,10033,76,334.7763062,76,336.0394592
15,0,10033,58,612.5516968,57,615.175415
16,0,10033,46,620.1304321,46,617.3695679
17,0,10033,55,614.9454346,53,610.7924805
10,1,10033,87,328.5517273,86,323.616272
11,1,10033,43,332.3488464,43,325.8604736
12,1,10033,51,340.6862793,50,326.7399902
13,1,10033,59,341.7796631,59,340.8474426
14,1,10033,46,338.9565125,46,335.0217285
15,1,10033,76,615.6315918,74,619.5270386
16,1,10033,58,618.258606,58,616.3275757
17,1,10033,45,620.3555298,42,619.5476074
10,2,10033,79,333.7088623,77,320.7792358
11,2,10033,75,340.2533264,75,327.9866638
12,2,10033,42,353.4761963,42,333.5714417
13,2,10033,47,346.4255371,46,335.0217285
14,2,10033,54,349.8703613,54,340.8703613
15,2,10033,44,623.2727051,40,624.4500122
16,2,10033,69,616.6376953,69,616.3623047
17,2,10033,36,613.861084,37,622.189209
10,3,10034,311,327.7138367,308,313.3831177
11,3,10034,309,325.8673096,305,314.8623047
12,3,10034,376,326.0478821,374,317.6737976
13,3,10034,358,328.8352051,350,318.7628479
14,3,10034,358,327.6005554,352,327.2556763
15,3,10034,362,607.4198608,359,610.6991577
16,3,10034,354,613.3446045,354,615.0565186
17,3,10034,237,609.244751,242,616.706604
10,4,10034,356,319.3848267,350,314.6542969
11,4,10034,316,328.7848206,311,315.5273438
12,4,10034,327,328.0030518,325,316.1846008
13,4,10034,379,333.2955017,376,324.0345764
14,4,10034,360,333.6722107,357,326.9719849
15,4,10034,354,614.4096069,352,615.4232788
16,4,10034,339,616.1002808,340,613.5235596
17,4,10034,248,609.262085,261,616.1149292
10,5,10034,325,321.0984497,326,314.5030823
11,5,10034,294,313.5033875,354,314.6158142
12,5,10034,257,316.4708252,319,317.1786804
13,5,10034,213,307.460083,318,320.9685669
14,5,10034,209,305.1004639,337,324.617218
15,5,10034,220,608.2409058,342,611.8450317
16,5,10034,150,610.3400269,297,613.9023438
17,5,10034,2,0.0,253,609.1502075
10,0,10035,59,292.5423584,56,285.7321472
11,0,10035,49,297.1428528,48,288.1041565
12,0,10035,50,294.3200073,48,295.25
13,0,10035,46,309.8912964,43,312.6511536
14,0,10035,49,299.1224365,42,306.1666565
15,0,10035,51,603.1764526,50,604.2000122
16,0,10035,70,601.2999878,71,603.6056519
17,0,10035,47,595.0213013,46,597.7825928
10,1,10035,49,298.4285583,48,294.2291565
11,1,10035,46,301.8695679,45,291.3110962
12,1,10035,43,298.9534912,42,297.8095093
13,1,10035,45,287.6444397,45,308.2000122
14,1,10035,47,294.5744629,46,309.0869446
15,1,10035,53,591.3585205,52,599.0576782
16,1,10035,56,596.4464111,55,602.4181519
17,1,10035,38,602.0789185,38,606.0526123
10,2,10035,67,295.4477539,66,297.9848633
11,2,10035,43,307.2325439,42,300.8809509
12,2,10035,47,293.3616943,46,293.6304321
13,2,10035,49,303.6938782,47,301.4255371
14,2,10035,46,304.3478394,43,307.883728
15,2,10035,53,597.6037598,54,602.0740967
16,2,10035,53,597.7358398,53,597.9811401
17,2,10035,45,595.0,45,605.888916
10,3,10035,59,286.8813477,55,285.2727356
11,3,10035,57,289.5087585,52,296.5769348
10,4,10035,65,276.3230896,61,275.6557312
11,4,10035,62,285.4838562,60,276.3500061
12,4,10035,50,308.5,49,288.28570560000003
10,5,10035,66,287.3636475,65,283.0769348
11,5,10035,63,283.9841309,60,272.7666626
12,5,10035,57,286.8421021,59,289.7288208
13,5,10035,47,304.4680786,47,306.9361572
10,3,10036,148,346.4526978,148,337.7973022
11,3,10036,154,353.0454407,154,335.9415588
12,3,10036,149,363.7785339,149,345.8926086
13,3,10036,145,369.2551575,145,347.3310242
14,3,10036,150,363.4866638,150,339.5599976
15,3,10036,141,629.5673828,141,626.5744629
16,3,10036,149,628.9932861,149,630.9328613
17,3,10036,139,614.7553711,140,618.7785645
10,4,10036,141,349.1489258,141,337.3049622
11,4,10036,143,354.0419617,142,337.5563354
12,4,10036,150,360.3866577,150,337.9266663
13,4,10036,140,364.3143005,140,348.8571472
14,4,10036,144,365.534729,144,356.131958
15,4,10036,149,629.5436401,149,623.4362183
16,4,10036,145,631.9448242,146,627.7328491
17,4,10036,123,625.9105835,124,626.9838867
10,5,10036,170,342.2411804,171,337.4502869
11,5,10036,137,356.0437927,138,336.6884155
12,5,10036,144,353.8263855,144,336.2916565
13,5,10036,146,356.3630066,146,347.0479431
14,5,10036,143,356.9650269,143,350.2377625
15,5,10036,149,632.697998,149,627.4832153
10,0,10037,110,323.4363708,107,321.1775818
11,0,10037,114,325.1403503,111,317.9009094
12,0,10037,110,321.3818054,106,316.29245
13,0,10037,92,316.6304321,87,329.9770203
14,0,10037,69,317.6521606,67,325.4776001
15,0,10037,81,606.2839355,80,607.2249756
16,0,10037,58,607.3965454,58,612.1206665
17,0,10037,36,603.722229,36,614.055542
10,1,10037,127,327.448822,125,324.5679932
11,1,10037,103,321.2815552,101,323.1485291
12,1,10037,110,320.1091003,107,325.6168213
13,1,10037,115,321.1826172,109,323.4770508
14,1,10037,90,318.777771,85,327.2588196
15,1,10037,70,606.2285767,67,611.0447998
16,1,10037,70,604.68573,71,609.0845337
17,1,10037,54,602.8148193,54,609.1851807
10,2,10037,126,326.7539673,124,328.8548279
11,2,10037,128,337.7890625,126,327.1587219
12,2,10037,99,321.5454407,99,318.8181763
13,2,10037,121,319.2561951,118,323.1440735
14,2,10037,117,320.0170898,112,318.9285583
15,2,10037,85,608.211792,80,609.3875122
16,2,10037,69,607.7391357,69,610.8405762
17,2,10037,64,595.09375,59,603.8135376
10,0,10038,148,327.7094727,140,320.3500061
11,0,10038,143,334.1958008,143,326.0209656
12,0,10038,144,340.2291565,143,319.5804138
13,0,10038,126,340.3730164,125,333.4719849
14,0,10038,95,342.3684082,91,332.71429439999997
15,0,10038,97,619.7113647,96,622.78125
16,0,10038,99,622.0,99,619.1010132
17,0,10038,81,617.1975098,81,616.1358032
10,1,10038,147,328.6598511,144,320.8263855
11,1,10038,143,336.0209656,143,321.4405518
12,1,10038,136,333.0220642,134,326.6567078
13,1,10038,137,341.394165,136,331.0294189
14,1,10038,138,342.6666565,132,332.4469604
15,1,10038,93,617.1182861,90,617.6444702
16,1,10038,96,621.416687,94,620.8829956
17,1,10038,87,616.9425049,88,614.9318237
10,2,10038,130,332.0384521,129,331.5038757
11,2,10038,134,343.2089539,134,320.7984924
12,2,10038,138,338.1739197,138,324.7681274
13,2,10038,131,335.5343628,130,315.6384583
14,2,10038,131,336.7175598,130,326.8769226
15,2,10038,133,617.0977173,133,616.067688
16,2,10038,87,616.7011719,87,612.3448486
17,2,10038,93,620.1828003,94,619.914917
10,0,10039,66,300.2878723,66,287.0606079
11,0,10039,56,290.1785583,54,285.722229
12,0,10039,61,306.0655823,61,293.2950745
13,0,10039,73,311.5753479,70,312.157135
14,0,10039,67,296.2537231,65,304.7384644
15,0,10039,63,598.8571167,64,597.34375
16,0,10039,53,600.0755005,53,594.9622803
17,0,10039,44,597.5,44,598.8636475
10,1,10039,56,305.4821472,56,298.1428528
11,1,10039,72,311.375,69,296.5362244
12,1,10039,52,301.3076782,52,289.0961609
13,1,10039,54,319.0740662,53,312.3207397
14,1,10039,80,321.8624878,79,312.1772156
15,1,10039,63,605.9365234,63,603.9682617
16,1,10039,57,608.5087891,57,601.7543945
17,1,10039,45,609.4222412,45,607.8222046
10,2,10039,68,315.6470642,67,306.2537231
11,2,10039,69,324.4347839,67,310.2089539
12,2,10039,68,329.3088379,67,308.1641846
13,2,10039,52,319.0384521,50,291.4400024
14,2,10039,56,312.0714417,54,305.3333435
15,2,10039,78,611.6025391,79,604.8480835
16,2,10039,56,609.3214111,55,605.0
17,2,10039,50,605.7600098,50,611.0800171
10,3,10039,116,330.2930908,116,323.9051819
11,3,10039,112,336.8125,112,325.58929439999997
12,3,10039,107,330.1588745,107,320.1962585
13,3,10039,116,340.6637878,116,317.6379395
14,3,10039,108,338.5370483,109,317.2109985
15,3,10039,119,618.0084229,118,612.6610107
16,3,10039,111,616.8648682,111,614.3063354
17,3,10039,102,611.1568604,101,611.6534424
10,4,10039,114,332.7105408,114,320.7543945
11,4,10039,115,340.8782654,115,329.1304321
12,4,10039,104,339.5192261,104,322.3557739
13,4,10039,104,336.125,103,328.631073
14,4,10039,111,347.7026978,110,332.3908997
15,4,10039,103,617.0679321,103,612.6310425
16,4,10039,112,623.0892944,112,620.9375
17,4,10039,97,616.3917236,97,620.0515747
10,5,10039,111,338.3963928,111,325.1080933
15,5,10039,1,0.0,107,615.5420532
10,0,10040,138,325.7536316,138,315.8115845
11,0,10040,135,333.4666748,134,327.1567078
12,0,10040,172,332.9011536,171,317.578949
13,0,10040,167,342.6886292,167,331.3832397
14,0,10040,171,358.4035034,170,344.2529297
15,0,10040,150,618.5,147,614.8503418
16,0,10040,116,614.0258789,115,611.5130615
17,0,10040,100,614.8300171,99,611.0808105
10,1,10040,162,335.8024597,160,323.0687561
11,1,10040,135,342.6074219,132,327.2045593
12,1,10040,134,349.3582153,132,332.8181763
13,1,10040,175,342.274292,173,330.6011658
14,1,10040,166,346.5843506,166,332.204834
15,1,10040,168,624.6488037,168,623.8154907
16,1,10040,150,620.293335,149,615.59729
17,1,10040,115,620.7043457,114,613.4824829
